# p2_filt_x, p2_filt_y, p2_smoothed_x, p2_smoothed_y
1.596014049980915850e+01, 1.734587427369922707e+01, 7.892195287293972683e+00, 8.906537869650414052e+00
1.593245671460416091e+01, 1.731857536007859366e+01, 7.899729877072154238e+00, 8.916193238284558120e+00
1.590767555948957757e+01, 1.729165794215594687e+01, 7.906554673200869132e+00, 8.926131853709547315e+00
1.588139271521170670e+01, 1.726448072246337873e+01, 7.918249650677900320e+00, 8.937936869003925366e+00
1.585244575809360690e+01, 1.723731695986017343e+01, 7.927952131911114364e+00, 8.948019080028357664e+00
1.581682676951640509e+01, 1.720800723937919585e+01, 7.932106777450943724e+00, 8.957318583699469983e+00
1.579205082585186837e+01, 1.718154179349259181e+01, 7.926003022413955712e+00, 8.961231679063100586e+00
1.575636137728615616e+01, 1.715241111210882963e+01, 7.936737863227254941e+00, 8.972978480035449067e+00
1.572984997295110610e+01, 1.712612535543604153e+01, 7.930024079430266326e+00, 8.976616707347702118e+00
1.569101967307989476e+01, 1.709389395813236945e+01, 7.936935546062208857e+00, 8.987344288489518718e+00
1.566455610167114010e+01, 1.706741729306080657e+01, 7.927444726507321349e+00, 8.986507346966728704e+00
1.563028431583918376e+01, 1.703836685101714465e+01, 7.935130409019061304e+00, 8.995773127980712047e+00
1.559028353988074933e+01, 1.700495388171716016e+01, 7.930680513558139744e+00, 8.999076955209654116e+00
1.555408531638706826e+01, 1.697432695625971988e+01, 7.919798867523337726e+00, 8.996281016671845876e+00
1.552361283055709862e+01, 1.694665105058950516e+01, 7.912998771284946109e+00, 8.996825846309413066e+00
1.548548557397905867e+01, 1.691304079459256826e+01, 7.913788130794651821e+00, 9.002030294735703819e+00
1.545934498175073912e+01, 1.688774259817428813e+01, 7.906182947359432944e+00, 8.999522372846023188e+00
1.543631186514243403e+01, 1.686290014247131808e+01, 7.911927090578971367e+00, 9.008664486506887670e+00
1.541354178690839483e+01, 1.683818228923150073e+01, 7.922210794334899830e+00, 9.020727812508679833e+00
1.538566576377217565e+01, 1.681259900594211132e+01, 7.933342990671459205e+00, 9.032362259121658354e+00
1.535272765433418662e+01, 1.678418755540995022e+01, 7.936194498079079729e+00, 9.040062739415809290e+00
1.532496101177798664e+01, 1.675823196922285874e+01, 7.932898841642211707e+00, 9.042729750058041915e+00
1.529458540844264292e+01, 1.673160142431682829e+01, 7.936488938224324663e+00, 9.049532412291929617e+00
1.524768964138382188e+01, 1.669625511470805534e+01, 7.935778111288757763e+00, 9.054438390080150612e+00
1.521956960923259317e+01, 1.667080854524527922e+01, 7.913186656048055490e+00, 9.045188212975430631e+00
1.518331840486762907e+01, 1.664181108521719921e+01, 7.914769002953669030e+00, 9.051443653933073819e+00
1.516308154508585027e+01, 1.661761363749698361e+01, 7.904810921733149698e+00, 9.050815433501476548e+00
1.512988674473970363e+01, 1.658932069565188527e+01, 7.918246543970440143e+00, 9.063856114261490404e+00
1.509987490431420021e+01, 1.656401016692472083e+01, 7.913379825480872043e+00, 9.065004435433573704e+00
1.507310468220979693e+01, 1.653872770357582311e+01, 7.910510597171140468e+00, 9.069768193051089611e+00
1.504463732227893580e+01, 1.651368521999584971e+01, 7.914197120409494524e+00, 9.075779174609968081e+00
1.500756415804203847e+01, 1.648427688455783624e+01, 7.914008859600711432e+00, 9.081091288465808375e+00
1.498826049852710796e+01, 1.646090598608677524e+01, 7.902449866269289025e+00, 9.078777365711442116e+00
1.496878908505945205e+01, 1.643788642873385797e+01, 7.916476073451311102e+00, 9.091470677880989726e+00
1.494158205732068723e+01, 1.641343389687760279e+01, 7.930162545206492553e+00, 9.103751725005563955e+00
1.490989010076817145e+01, 1.638596060082831940e+01, 7.931665877218624594e+00, 9.109661176284625128e+00
1.488768108095751685e+01, 1.636340432087852648e+01, 7.928425542579618401e+00, 9.111145662787752286e+00
1.485509781923527939e+01, 1.633606595931892258e+01, 7.936443848420183578e+00, 9.121306182188877898e+00
1.483189605190990790e+01, 1.631308977555200812e+01, 7.931268658334287736e+00, 9.122151641137820732e+00
1.480622692213439429e+01, 1.628866324559380274e+01, 7.938356239662895497e+00, 9.130583074693731760e+00
1.478514420169328858e+01, 1.626651154144416367e+01, 7.942806989550982522e+00, 9.136574133504581141e+00
1.476579910571676812e+01, 1.624426087591596612e+01, 7.952566676543594504e+00, 9.146882896036215627e+00
1.474224205492734363e+01, 1.622114763402322168e+01, 7.964552801887172961e+00, 9.159597666178957098e+00
1.471233316225267451e+01, 1.619441002533237750e+01, 7.971407840850867288e+00, 9.167456811360835900e+00
1.469425482885466749e+01, 1.617204219107549434e+01, 7.970994636413102796e+00, 9.169969113471271527e+00
1.467635197084351262e+01, 1.614911538564472693e+01, 7.985575355207518378e+00, 9.182948501406823283e+00
1.463322461166528399e+01, 1.611446977811712600e+01, 8.000459373117625006e+00, 9.196742238189946406e+00
1.460259613780119814e+01, 1.608860438073555699e+01, 7.985399998279288702e+00, 9.189101594662544059e+00
1.458084280021683909e+01, 1.606672915130285517e+01, 7.982774311240219411e+00, 9.191321237003480249e+00
1.456129742127840032e+01, 1.604563100995668989e+01, 7.991266886646871015e+00, 9.200296763678288414e+00
1.453652878634103907e+01, 1.602293670348299770e+01, 8.002324377518551302e+00, 9.211450531012664200e+00
1.451789289686642448e+01, 1.600194728231520713e+01, 8.006509885111514180e+00, 9.218344892736840990e+00
1.448883825196070774e+01, 1.597647148831097041e+01, 8.018629698894384816e+00, 9.230522036754654991e+00
1.445697799842356801e+01, 1.594959257830429067e+01, 8.018807036844757263e+00, 9.233762795760542375e+00
1.443076434721436563e+01, 1.592682213674069125e+01, 8.015671067189691357e+00, 9.234870056976086872e+00
1.440728322012469320e+01, 1.590534583971125748e+01, 8.017399860764317765e+00, 9.240686850930931229e+00
1.437049618764363323e+01, 1.587569726203954446e+01, 8.022129713046764365e+00, 9.248705573343835695e+00
1.434660588409887438e+01, 1.585352638667204062e+01, 8.013541208860207377e+00, 9.245992818553304460e+00
1.432925543982624461e+01, 1.583303844399705618e+01, 8.018614940781816358e+00, 9.252887964243159402e+00
1.431156646477075789e+01, 1.580277331526355944e+01, 8.031429072218342569e+00, 9.266075232678188556e+00
1.429472647650959871e+01, 1.578264793691377577e+01, 8.049972911367335726e+00, 9.282851316561632871e+00
1.427559271785207606e+01, 1.576268185266749633e+01, 8.064196326029312800e+00, 9.295665442573417536e+00
1.425121443188748493e+01, 1.574165579787068836e+01, 8.074644049331915596e+00, 9.306889630843352634e+00
1.421119878757212440e+01, 1.571175932627482652e+01, 8.077599620774702061e+00, 9.314602250214628398e+00
1.417932757339552907e+01, 1.568620936966793344e+01, 8.064845946724881642e+00, 9.310167531950884978e+00
1.416170755002554138e+01, 1.566680361213910011e+01, 8.060719612078985463e+00, 9.311340639838450173e+00
1.413537837320256152e+01, 1.564484586976953118e+01, 8.072781749757213632e+00, 9.323251186124307921e+00
1.409332385079609118e+01, 1.561190381098487023e+01, 8.073731272498685385e+00, 9.328778790730872572e+00
1.407340821530647723e+01, 1.559279550942375181e+01, 8.061043618178404202e+00, 9.322535699390725128e+00
1.404556902374016758e+01, 1.556842276272321435e+01, 8.068240424021791313e+00, 9.333506445178553435e+00
1.402620160309024122e+01, 1.554920327318650841e+01, 8.069628237188004150e+00, 9.337087962833384935e+00
1.400391083461475006e+01, 1.552938007452756430e+01, 8.078630322141503228e+00, 9.347377305833632022e+00
1.398823792116924558e+01, 1.550981604848002604e+01, 8.083522504871975656e+00, 9.355814661956163292e+00
1.396615945183373775e+01, 1.548920980596613717e+01, 8.097275560917884363e+00, 9.370531496349356004e+00
1.394745220820558629e+01, 1.547028973145977737e+01, 8.104002607588716600e+00, 9.378469443949111195e+00
1.391402673745505858e+01, 1.544342297165424505e+01, 8.113929342084322371e+00, 9.389235675880469145e+00
1.388575398116364568e+01, 1.541931208755652882e+01, 8.109711025897805570e+00, 9.389372911252015896e+00
1.387109883159340562e+01, 1.539853815098735801e+01, 8.110704263725637020e+00, 9.392936034906750109e+00
1.384987524682283322e+01, 1.537919765218400414e+01, 8.127227266788288773e+00, 9.408279078346868829e+00
1.382818901162651493e+01, 1.535912928054038140e+01, 8.133899288063998867e+00, 9.417293017930894905e+00
1.380943913237448406e+01, 1.534060885564657539e+01, 8.140990115390581039e+00, 9.425629100346908373e+00
1.379332785328607258e+01, 1.532258482405736899e+01, 8.150644919021159396e+00, 9.436370659372906644e+00
1.377737752368941315e+01, 1.530460087438026662e+01, 8.163376630961634461e+00, 9.449439597047001982e+00
1.375887286054076597e+01, 1.528663497486575551e+01, 8.176464394482216846e+00, 9.462562895184955636e+00
1.374011735718613991e+01, 1.526845871861884163e+01, 8.185163091740198738e+00, 9.474888484831167190e+00
1.372286084534345285e+01, 1.525029983960753910e+01, 8.194425263441349472e+00, 9.486226484597235498e+00
1.369764942428611398e+01, 1.522852949267977962e+01, 8.206436375138411066e+00, 9.497976082539340226e+00
1.367930457838748204e+01, 1.520994744083490247e+01, 8.210878459325142487e+00, 9.504422854576635160e+00
1.366292445446100068e+01, 1.519218851014560201e+01, 8.222018990027283536e+00, 9.515344770596566804e+00
1.364372982377286192e+01, 1.517347610457526663e+01, 8.234973090444979604e+00, 9.527882014794876397e+00
1.362535273806646607e+01, 1.515536993829707413e+01, 8.245199332188338559e+00, 9.538489678029776542e+00
1.360649630974307378e+01, 1.513713577886460548e+01, 8.255845689925195074e+00, 9.549923294027202303e+00
1.357756979419197307e+01, 1.511287057682301693e+01, 8.266073705327087850e+00, 9.561092806918633613e+00
1.355597917986473178e+01, 1.509286671121223478e+01, 8.268877172760980443e+00, 9.565956247017206593e+00
1.353776622893368220e+01, 1.507513316003968207e+01, 8.277605880128502847e+00, 9.575207494069928771e+00
1.351938849818012756e+01, 1.505770585845377241e+01, 8.288342204467401331e+00, 9.587025722250649196e+00
1.350477350577174818e+01, 1.504016673724454733e+01, 8.298235139100881952e+00, 9.599318995087408268e+00
1.348261147341440669e+01, 1.502020839687243559e+01, 8.312550893533632745e+00, 9.614930395986553080e+00
1.346151305927765485e+01, 1.500106790360839248e+01, 8.320921090023293942e+00, 9.624248172351427044e+00
1.344712216394347415e+01, 1.498391708263804567e+01, 8.329947788246380824e+00, 9.634333982186483070e+00
1.342712103577916416e+01, 1.496528413219861342e+01, 8.344835702191998550e+00, 9.649638153162815257e+00
1.341376018935663872e+01, 1.494658449544872347e+01, 8.355060683054810866e+00, 9.660564302591557961e+00
1.339847105655478643e+01, 1.492979838339650378e+01, 8.372300327904005357e+00, 9.677523259616313211e+00
1.338465084562587393e+01, 1.491256512951853885e+01, 8.386228574903537236e+00, 9.692270626357839092e+00
1.336623507971791369e+01, 1.489486353248752870e+01, 8.402147702947388552e+00, 9.708500368448570228e+00
1.334904814454584177e+01, 1.487802969687432686e+01, 8.413958501266394663e+00, 9.720905181038983045e+00
1.333153968537268241e+01, 1.486104538311509060e+01, 8.426044033285304380e+00, 9.734713260137651147e+00
1.331441558180985218e+01, 1.484401508477829346e+01, 8.438192823422788535e+00, 9.748187122347962585e+00
1.329812645416268424e+01, 1.482740981153210136e+01, 8.451146427092297131e+00, 9.761759365745493966e+00
1.328104272378308259e+01, 1.481056442162515552e+01, 8.464455577733643210e+00, 9.776336948149133121e+00
1.325773052621338621e+01, 1.479000618387389743e+01, 8.477418728842899043e+00, 9.790279147361626855e+00
1.323818127793588495e+01, 1.477202740126124603e+01, 8.487168615668389648e+00, 9.800696776719817649e+00
1.322528136675607691e+01, 1.475297124813015515e+01, 8.498912760822786794e+00, 9.813225103765963908e+00
1.321088845940301937e+01, 1.473671874162969253e+01, 8.517277078006214808e+00, 9.832379285545613357e+00
1.319643425408689730e+01, 1.472048773788942633e+01, 8.532882802618924956e+00, 9.848743779218436245e+00
1.318079972131942768e+01, 1.470431743869804642e+01, 8.548409039832158385e+00, 9.865354471283513504e+00
1.316467118077357235e+01, 1.468790051720623246e+01, 8.562792504528088600e+00, 9.881309460713271875e+00
1.314555736927190033e+01, 1.467038322480066093e+01, 8.577480667184085306e+00, 9.896520006675011416e+00
1.312558106568764593e+01, 1.465170248040950973e+01, 8.590260849264840459e+00, 9.910175014431095164e+00
1.310919237839928542e+01, 1.463521620923866529e+01, 8.603529966206249213e+00, 9.923472146462760435e+00
1.309423640235228525e+01, 1.461913374960970025e+01, 8.618570088971830856e+00, 9.938788920006262018e+00
1.307841860869388206e+01, 1.460292921024010582e+01, 8.634857725923820837e+00, 9.954985104990276668e+00
1.306351418567228073e+01, 1.458706500572152898e+01, 8.650499494652905241e+00, 9.970939881846032193e+00
1.304202200701505276e+01, 1.456899076323476372e+01, 8.666685033682314909e+00, 9.987761017029619381e+00
1.302944860623258272e+01, 1.455222756124652683e+01, 8.678753465260001576e+00, 1.000134205852534919e+01
1.300824344198202986e+01, 1.453359151137597038e+01, 8.697351260847469234e+00, 1.002098915755358810e+01
1.299496622588411299e+01, 1.451787610043651355e+01, 8.710766474307833462e+00, 1.003500530192485662e+01
1.297663925577004917e+01, 1.450124619838796214e+01, 8.728642600841780563e+00, 1.005363064342841994e+01
1.295486747029419128e+01, 1.448238049677832606e+01, 8.743278484491282754e+00, 1.006937655857337077e+01
1.293455825425549754e+01, 1.446463554440514265e+01, 8.757077539504734887e+00, 1.008375533215748554e+01
1.291501561962136435e+01, 1.444735162088512581e+01, 8.771458169514135150e+00, 1.009891056191276171e+01
1.289693636888438810e+01, 1.443118539415708845e+01, 8.786348903142627620e+00, 1.011457465900311270e+01
1.287226022544525961e+01, 1.441004413733034006e+01, 8.801593772174893360e+00, 1.013119272257815240e+01
1.285159150349100443e+01, 1.439122697967601638e+01, 8.815823616496567539e+00, 1.014557755450826981e+01
1.283581037710903239e+01, 1.437553916027694711e+01, 8.831851838295090573e+00, 1.016153492362354349e+01
1.282209521681834019e+01, 1.436052968682242437e+01, 8.849435010524217660e+00, 1.017945888537355437e+01
1.281032617738022417e+01, 1.434331517993817151e+01, 8.867784991815776507e+00, 1.019902144164464453e+01
1.279093997243189307e+01, 1.432622680305546048e+01, 8.888688090038053602e+00, 1.022118320513702194e+01
1.277509546170933952e+01, 1.431074409561784044e+01, 8.905318241695821868e+00, 1.023836038599649534e+01
1.276082719154715051e+01, 1.429588844198019260e+01, 8.923478285313967362e+00, 1.025707842680578707e+01
1.274497530899325781e+01, 1.428025462239039278e+01, 8.942169740784519760e+00, 1.027698459509556095e+01
1.272882799861221947e+01, 1.426470367451496735e+01, 8.960940887859901949e+00, 1.029604337160064809e+01
1.271253025254929270e+01, 1.424886380659408225e+01, 8.979626448029151220e+00, 1.031524529595590423e+01
1.269555981625883234e+01, 1.423242286499613662e+01, 8.998731424642702592e+00, 1.033457464337997500e+01
1.268370434803635050e+01, 1.421744041428049421e+01, 9.018123021898274416e+00, 1.035395279644025024e+01
1.266990894441460647e+01, 1.420282562368784518e+01, 9.039214245636966183e+00, 1.037618450124240965e+01
1.265052176697952291e+01, 1.418607644773204335e+01, 9.059388550031785670e+00, 1.039732026723431169e+01
1.263785703532509253e+01, 1.417156048148598479e+01, 9.078230407410131875e+00, 1.041667959076011130e+01
1.262221848228206689e+01, 1.415685506223077539e+01, 9.099194152026178983e+00, 1.043895096050217575e+01
1.260955481924069765e+01, 1.414242408677446150e+01, 9.118978992129841643e+00, 1.046015876479838802e+01
1.259801963392070689e+01, 1.412759167034915464e+01, 9.140323405130029499e+00, 1.048279722801792424e+01
1.258510123097513755e+01, 1.411318319832806800e+01, 9.162607232252206302e+00, 1.050640038123065700e+01
1.256727902452753654e+01, 1.409656511559368397e+01, 9.184563366182681321e+00, 1.052894844515922834e+01
1.254744413427055605e+01, 1.408020024214589938e+01, 9.205898462438257823e+00, 1.055038672435994940e+01
1.253618227846767930e+01, 1.406549267384750301e+01, 9.226321055868691445e+00, 1.057146998537761462e+01
1.252509948808930851e+01, 1.404932060283119277e+01, 9.249468010514361183e+00, 1.059599532958393908e+01
1.251242634033474133e+01, 1.403519061929408807e+01, 9.272970599332667874e+00, 1.062254344708386178e+01
1.249810531279032766e+01, 1.402080290641626981e+01, 9.295638395576020230e+00, 1.064681767160945292e+01
1.248416299915199978e+01, 1.400662452250189816e+01, 9.318299859493397008e+00, 1.067042201851778671e+01
1.246504161942736744e+01, 1.398963101717687962e+01, 9.341140476728341469e+00, 1.069449644906252850e+01
1.245252361133326602e+01, 1.397565926879857123e+01, 9.364240154852438991e+00, 1.071766977189522230e+01
1.243870760736247583e+01, 1.396166503883361187e+01, 9.387797253365965489e+00, 1.074300598982842025e+01
1.242598295263894137e+01, 1.394770764639750915e+01, 9.411298641445863922e+00, 1.076797359245238361e+01
1.240496459794013973e+01, 1.392982667829847188e+01, 9.435579963315689156e+00, 1.079331949129297641e+01
1.239077152857946729e+01, 1.391557326919595816e+01, 9.459946631630870684e+00, 1.081754400145304196e+01
1.237150821048651572e+01, 1.389950636282146768e+01, 9.484570833918407828e+00, 1.084301416090913506e+01
1.236052613035439585e+01, 1.388537141770791017e+01, 9.509208597236449734e+00, 1.086787838781850368e+01
1.234880090569225608e+01, 1.387170552978218119e+01, 9.534681541531375260e+00, 1.089551012293851429e+01
1.233348704456698819e+01, 1.385716487061528390e+01, 9.560222303592178505e+00, 1.092267080856901806e+01
1.231893867732475023e+01, 1.384296409366281644e+01, 9.585945097562056816e+00, 1.094910693404491475e+01
1.230503610818198368e+01, 1.382917335543620041e+01, 9.611939645266870613e+00, 1.097598043153556446e+01
1.229172770110410084e+01, 1.381546437670248828e+01, 9.638049549651883652e+00, 1.100332271575209653e+01
1.227938805477711348e+01, 1.380190606910546869e+01, 9.664539092278699783e+00, 1.103106223534923913e+01
1.226885364808386747e+01, 1.378755609361936330e+01, 9.691391670156376037e+00, 1.105928466564153645e+01
1.225794108027343299e+01, 1.377354892283381815e+01, 9.718648825707287386e+00, 1.108934591383702717e+01
1.224530403432720860e+01, 1.376009865574802049e+01, 9.745883573377517095e+00, 1.111959956407420869e+01
1.223293930986021927e+01, 1.374671482253652677e+01, 9.773427740753136916e+00, 1.114874404651426509e+01
1.221915839392517711e+01, 1.373265164945425276e+01, 9.800942339533744274e+00, 1.117871248179400823e+01
1.220498920827260037e+01, 1.371908549373973862e+01, 9.829454480712120912e+00, 1.120827002183701460e+01
1.219180403901780885e+01, 1.370556085964630100e+01, 9.857877044849882253e+00, 1.123808370723037697e+01
1.217808618657138275e+01, 1.369174971418025066e+01, 9.886726270301917197e+00, 1.126834797958446543e+01
1.216364244553686902e+01, 1.367730257733264132e+01, 9.916081522798108949e+00, 1.129889413057779279e+01
1.214905145547749576e+01, 1.366348855719088284e+01, 9.946110858887958983e+00, 1.132989758583657824e+01
1.213584002622474145e+01, 1.365022265862364215e+01, 9.976163820706439367e+00, 1.136103192076021351e+01
1.211837073422630340e+01, 1.363425621430189416e+01, 1.000618339875640572e+01, 1.139268370111586748e+01
1.210469531751776984e+01, 1.362094029331992751e+01, 1.003816321796347211e+01, 1.142502320474449817e+01
1.208887569827022723e+01, 1.360636342954152767e+01, 1.006901345895100874e+01, 1.145731337620683021e+01
1.207772366405781561e+01, 1.359344062150792887e+01, 1.010111234960704252e+01, 1.149009633985263790e+01
1.206429183265158223e+01, 1.357979493879300747e+01, 1.013211827720790481e+01, 1.152344419778600049e+01
1.204796084198491180e+01, 1.356518913041198360e+01, 1.016422388527590570e+01, 1.155697714850609792e+01
1.203594621819677002e+01, 1.355227095829705952e+01, 1.019764229317948967e+01, 1.159094961386714751e+01
1.202376383854718256e+01, 1.353936589302512594e+01, 1.022985892005731046e+01, 1.162521461513428811e+01
1.201164513915803589e+01, 1.352652371290988143e+01, 1.026244922535118320e+01, 1.165983379445032320e+01
1.199698445198792207e+01, 1.351343006653644707e+01, 1.029533563735996360e+01, 1.169483351490124079e+01
1.198659269876558930e+01, 1.350047009939044962e+01, 1.032938840537582692e+01, 1.173004153839921671e+01
1.196990554051625821e+01, 1.348534698168429458e+01, 1.036229543719288415e+01, 1.176642672510548060e+01
1.195424927227123924e+01, 1.347094425845414278e+01, 1.039853084826601126e+01, 1.180325542777987735e+01
1.194113990711369944e+01, 1.345814994262101294e+01, 1.043468958457482110e+01, 1.184026379004866492e+01
1.192392740962331921e+01, 1.344303202735281744e+01, 1.046982962485998669e+01, 1.187714087578201472e+01
1.191167001251322510e+01, 1.343035103364621285e+01, 1.050774494232963896e+01, 1.191537935909289736e+01
1.189938420120709139e+01, 1.341769922451506858e+01, 1.054333595454440697e+01, 1.195310965785976620e+01
1.188820630908143627e+01, 1.340526373808793892e+01, 1.057931624425871853e+01, 1.199124166870000074e+01
1.187565548095464862e+01, 1.339242007786772781e+01, 1.061505816921407686e+01, 1.202978514842900459e+01
1.186195650469532126e+01, 1.337902824059711371e+01, 1.065199607477507726e+01, 1.206884276767096331e+01
1.185158674392446976e+01, 1.336658814283125984e+01, 1.069006811612129582e+01, 1.210861945783054416e+01
1.183782880594588427e+01, 1.335344804791001927e+01, 1.072639667191761781e+01, 1.214864294501953346e+01
1.182419850839817421e+01, 1.334050814305414789e+01, 1.076530206195811346e+01, 1.218915642818320855e+01
1.181476474179901537e+01, 1.332624615841817572e+01, 1.080455406186171530e+01, 1.223001888410389704e+01
1.180336755001606441e+01, 1.331395584991434866e+01, 1.084148644814104223e+01, 1.227300357145088050e+01
1.179083720061803398e+01, 1.330133454885567801e+01, 1.088001816574338143e+01, 1.231445333322076330e+01
1.177972302232462276e+01, 1.328919812724552862e+01, 1.091975564774343965e+01, 1.235651723894368459e+01
1.176546254476370557e+01, 1.327572225629235980e+01, 1.095885981369020001e+01, 1.239880062714301090e+01
1.175502875164093375e+01, 1.326365827950294118e+01, 1.100077420847798670e+01, 1.244238913478138642e+01
1.173971578810778915e+01, 1.325046224015448537e+01, 1.104019807336992365e+01, 1.248554835501811588e+01
1.172970621303160144e+01, 1.323843882655057769e+01, 1.108384075210088859e+01, 1.252989231160890427e+01
1.171900011991718493e+01, 1.322647992665333838e+01, 1.112371262840325414e+01, 1.257399701769757705e+01
1.170759392519929243e+01, 1.321443363987042829e+01, 1.116453203743606259e+01, 1.261848636091346343e+01
1.169819071139774458e+01, 1.320200971864090711e+01, 1.120635198793176635e+01, 1.266347232605511053e+01
1.168726877226054839e+01, 1.319010018164369669e+01, 1.124688263596564219e+01, 1.270939166381323027e+01
1.167775196417786354e+01, 1.317805888923888524e+01, 1.128910910858793315e+01, 1.275522871848465201e+01
1.166474484280482571e+01, 1.316541536664154144e+01, 1.133052120158802190e+01, 1.280172496407516647e+01
1.165483720435138082e+01, 1.315360408361024014e+01, 1.137547053144195708e+01, 1.284913902826231968e+01
1.164213010522006364e+01, 1.314100535735515507e+01, 1.141804474806240499e+01, 1.289637015260531783e+01
1.163115595859186868e+01, 1.312925714817058420e+01, 1.146365138519924010e+01, 1.294478663342350444e+01
1.161996115630190474e+01, 1.311735825369819075e+01, 1.150807655416198116e+01, 1.299293883066404831e+01
1.161084684644767862e+01, 1.310490711459517676e+01, 1.155316085616390609e+01, 1.304173343369305904e+01
1.159663439325745671e+01, 1.309159432514666044e+01, 1.159663439325745671e+01, 1.309159432514666044e+01
