# p3_filt_x, p3_filt_y, p3_smoothed_x, p3_smoothed_y
1.671779137384076463e+01, 1.688624760231025590e+01, 7.839391193502481592e+00, 7.949814524818465955e+00
1.668273212133792427e+01, 1.685814412646983129e+01, 7.831754919166986184e+00, 7.952825917548864254e+00
1.665187889656137443e+01, 1.683102726647433300e+01, 7.830547910253808475e+00, 7.960293748939287539e+00
1.662495826996671155e+01, 1.680292746816394711e+01, 7.834397156496756054e+00, 7.969249776530435980e+00
1.659788060907850848e+01, 1.677500895878794651e+01, 7.843254408563113955e+00, 7.977525766642918903e+00
1.656890686475950503e+01, 1.674823145967731008e+01, 7.851781784312362511e+00, 7.985962377202404205e+00
1.654151861253324185e+01, 1.671387872761555471e+01, 7.857847262067286565e+00, 7.995019537927149145e+00
1.651365813857213638e+01, 1.668729233306428839e+01, 7.866285495508109626e+00, 7.996695189908831658e+00
1.648595143590753054e+01, 1.666071702256325793e+01, 7.873528190312572228e+00, 8.005972531360606936e+00
1.646014049772390564e+01, 1.663184028104938150e+01, 7.880846715078841491e+00, 8.015258914548953229e+00
1.642985718745713086e+01, 1.658864157574137366e+01, 7.890593660104689988e+00, 8.022406269788252331e+00
1.640358290198844671e+01, 1.656117543463149389e+01, 7.895662998003265542e+00, 8.014934185553409307e+00
1.637545218399251468e+01, 1.653541055619835376e+01, 7.904448740037518739e+00, 8.023354812901009936e+00
1.634887372914426251e+01, 1.650963105492519034e+01, 7.910968705408216728e+00, 8.032878411038254285e+00
1.631496882779475399e+01, 1.648239604243514478e+01, 7.919274908332172735e+00, 8.042422716578267128e+00
1.628789834678601522e+01, 1.645693234351146472e+01, 7.918993985149653803e+00, 8.049483093322288951e+00
1.625814197172913111e+01, 1.643116955014911085e+01, 7.926418542643316911e+00, 8.059173936508106095e+00
1.623205614226482396e+01, 1.640589201118610774e+01, 7.930711001195218657e+00, 8.067969117466567752e+00
1.620743667727569814e+01, 1.637889574163372686e+01, 7.939134219681292848e+00, 8.077723291480850776e+00
1.618279726863902468e+01, 1.635099171025703058e+01, 7.949334867517970693e+00, 8.086065418071715527e+00
1.615834505802080656e+01, 1.632381179146201688e+01, 7.959529298783148299e+00, 8.093505086263302672e+00
1.613403538730063502e+01, 1.629665684085462374e+01, 7.969742833949007732e+00, 8.101761686553095032e+00
1.610728932686313897e+01, 1.627204782198682764e+01, 7.980083797346424923e+00, 8.109958474267120465e+00
1.608167017521335040e+01, 1.624753506884303178e+01, 7.987513516725671003e+00, 8.119942412943380816e+00
1.605686292374356583e+01, 1.622203868236238833e+01, 7.996185982749221210e+00, 8.129970863596087227e+00
1.603051336335092358e+01, 1.619772034284772388e+01, 8.005631378931258979e+00, 8.139567647189425159e+00
1.600420982901475853e+01, 1.617346747880455027e+01, 8.013391534032125563e+00, 8.149574378341158720e+00
1.597987328716141953e+01, 1.614824534008604218e+01, 8.021165220077310920e+00, 8.159541913339948493e+00
1.595502162094678589e+01, 1.612413348881815978e+01, 8.030952813924864486e+00, 8.169283102404547137e+00
1.593120472521149900e+01, 1.609896202632183204e+01, 8.040171722674259058e+00, 8.179565824410790498e+00
1.590779172654902496e+01, 1.607386929223017802e+01, 8.050468529453750577e+00, 8.189267015145700768e+00
1.588072858706049928e+01, 1.604994708970758666e+01, 8.061237975472463901e+00, 8.198847384932031801e+00
1.585325445553201007e+01, 1.602630792259073544e+01, 8.068064943221406438e+00, 8.208777932178662695e+00
1.582895028976434482e+01, 1.600241978102637930e+01, 8.074302417645734309e+00, 8.219025016013125295e+00
1.580595974956408867e+01, 1.597749400016964927e+01, 8.083800739709706917e+00, 8.229527695953159139e+00
1.578247414535408311e+01, 1.594920990959010254e+01, 8.094784521368882935e+00, 8.239233714981180512e+00
1.575352939633334692e+01, 1.592534107544711475e+01, 8.105457800749519492e+00, 8.246387503238226557e+00
1.572842866519011373e+01, 1.590208827297085392e+01, 8.110279223453455089e+00, 8.255903741631128057e+00
1.570346223326574631e+01, 1.587912149597207723e+01, 8.118730452953624166e+00, 8.266764218934675057e+00
1.568101133776777978e+01, 1.585335142412334086e+01, 8.127397689226045330e+00, 8.277497443758793594e+00
1.565809624931660338e+01, 1.582972443273275509e+01, 8.138703578934151750e+00, 8.286793808969077801e+00
1.563540219846595036e+01, 1.580635881629021000e+01, 8.149368377434425881e+00, 8.297496825679436583e+00
1.560553094352170334e+01, 1.578211016091814578e+01, 8.160259589715229467e+00, 8.308293130596974052e+00
1.558022043804204060e+01, 1.575947513409443701e+01, 8.164316192816597706e+00, 8.317112018720694167e+00
1.555828142443606410e+01, 1.573547347753139825e+01, 8.172585953742327547e+00, 8.327786387403218527e+00
1.553551074774073015e+01, 1.570701998843033742e+01, 8.184152247099474309e+00, 8.338185631282923893e+00
1.550919723827465546e+01, 1.568442445036186506e+01, 8.195249967383503531e+00, 8.345614573543446824e+00
1.548654602816067971e+01, 1.566178590030908602e+01, 8.202606934083725321e+00, 8.356096217393019998e+00
1.546462302931824162e+01, 1.563864710255663759e+01, 8.213238174961512428e+00, 8.367458611855886019e+00
1.544262887727996159e+01, 1.561653303562088624e+01, 8.224594324450706040e+00, 8.378597606857091762e+00
1.542055605577603217e+01, 1.559426981919430943e+01, 8.235916683920851966e+00, 8.390077040324682045e+00
1.539925709881974214e+01, 1.557010403432917300e+01, 8.247114889553094130e+00, 8.401610697072937839e+00
1.537264819098112412e+01, 1.554780094090705767e+01, 8.259119371929738662e+00, 8.412262691541636528e+00
1.534779272981969278e+01, 1.552629698333682562e+01, 8.266351879880838638e+00, 8.422847035353019152e+00
1.532442479929223289e+01, 1.550482868188665719e+01, 8.274892448507166876e+00, 8.434598114155894777e+00
1.530331590107043738e+01, 1.548012611205433409e+01, 8.284795990295066304e+00, 8.446482688304305597e+00
1.527953757648540289e+01, 1.545886440762507341e+01, 8.297039512157196484e+00, 8.456805335226338372e+00
1.525525874288715045e+01, 1.543733909493069412e+01, 8.306679334230022249e+00, 8.468573080681897736e+00
1.523389155459647704e+01, 1.541588105325703850e+01, 8.316001716852758463e+00, 8.479931248702191837e+00
1.521263593951273485e+01, 1.539453628235512106e+01, 8.327720463375833049e+00, 8.492069338162799852e+00
1.519211500228996670e+01, 1.537239033409230160e+01, 8.339551191983439082e+00, 8.504276634132168056e+00
1.517043473176607726e+01, 1.535149632959518229e+01, 8.352103972934097342e+00, 8.516178691604654460e+00
1.514890048621831475e+01, 1.532104537562839042e+01, 8.363604123366553011e+00, 8.528542626607274357e+00
1.512596455649248561e+01, 1.530037254448828143e+01, 8.375911970403748796e+00, 8.536692374979443443e+00
1.510569897223599689e+01, 1.527578625556841452e+01, 8.386457191801170552e+00, 8.548900564972779392e+00
1.508552388287777646e+01, 1.525203474642680668e+01, 8.399425818910009056e+00, 8.560004443187752443e+00
1.506553649081101121e+01, 1.523018130881745869e+01, 8.412473696069080020e+00, 8.571451596630078384e+00
1.504566218067235184e+01, 1.520807474796550984e+01, 8.425519146852479935e+00, 8.583876980106879273e+00
1.501213054072961839e+01, 1.518253339349085707e+01, 8.438701272607959325e+00, 8.596269967744696316e+00
1.499243701602238943e+01, 1.516094409663865683e+01, 8.441926230539248621e+00, 8.604193953594821309e+00
1.496687022153112778e+01, 1.514076120872452158e+01, 8.455167280173153443e+00, 8.616962598285820008e+00
1.494667735447956325e+01, 1.512061172366556328e+01, 8.463852561476633340e+00, 8.629358346841659255e+00
1.492590432795852884e+01, 1.510075236706912527e+01, 8.476672934008096405e+00, 8.642612376732996537e+00
1.490473296540919357e+01, 1.508104842762300812e+01, 8.489068251205484472e+00, 8.655939282084556652e+00
1.488505465266120531e+01, 1.506074873988957030e+01, 8.501207693583667790e+00, 8.669278304706894644e+00
1.486478824005837573e+01, 1.503482295918084866e+01, 8.514508641204658446e+00, 8.682760849496009570e+00
1.484552942068566672e+01, 1.501445400110884165e+01, 8.527982389244872508e+00, 8.694052891526434124e+00
1.482649398557310327e+01, 1.499383312861098716e+01, 8.541702050364625265e+00, 8.707658475493657235e+00
1.480746373570789665e+01, 1.497208689739562182e+01, 8.555666985024895865e+00, 8.721242367216634150e+00
1.478828275651243374e+01, 1.494865263857670890e+01, 8.569833681854056806e+00, 8.734416768643415097e+00
1.476823006827589246e+01, 1.492944559540490168e+01, 8.584059815720255671e+00, 8.747220223283962426e+00
1.474896256431530261e+01, 1.491023582065826680e+01, 8.597363641377796739e+00, 8.761276684983151597e+00
1.472711866287779081e+01, 1.489116463920545996e+01, 8.611312928400923994e+00, 8.775403876972857731e+00
1.470680626883047992e+01, 1.487224825339446710e+01, 8.623562765537572616e+00, 8.789247986034082416e+00
1.468760206049150341e+01, 1.485334103582069076e+01, 8.636865763052160361e+00, 8.803497193627135786e+00
1.466535801848538156e+01, 1.483435963974050686e+01, 8.651009121818120207e+00, 8.817883062585600840e+00
1.464476346611529678e+01, 1.481563261224152583e+01, 8.663254190691933587e+00, 8.831854992377554225e+00
1.462355356372837356e+01, 1.479699861406131944e+01, 8.676612844092549182e+00, 8.846220170923823289e+00
1.460535669532249159e+01, 1.477596296576181523e+01, 8.689594698102451886e+00, 8.860729829964908433e+00
1.458587763170265639e+01, 1.475741743376108239e+01, 8.704725885567011545e+00, 8.875208421915893098e+00
1.456754024558233418e+01, 1.473841189748324432e+01, 8.718943300063191515e+00, 8.890143680987710795e+00
1.454956733772525368e+01, 1.471819011380987163e+01, 8.733970655060472765e+00, 8.905228708097686408e+00
1.453019889506095197e+01, 1.469990756770870988e+01, 8.749398432711744888e+00, 8.920201451378773072e+00
1.451138079710610462e+01, 1.467417145782152943e+01, 8.763978882334509279e+00, 8.935313498503369090e+00
1.448973759471259903e+01, 1.465589746321790088e+01, 8.779522267551355341e+00, 8.949405964407560532e+00
1.447163906863835692e+01, 1.463744440202921027e+01, 8.792945083460665501e+00, 8.964408516212181155e+00
1.445365914597410573e+01, 1.461931285791010460e+01, 8.808466850023179973e+00, 8.980100304368514585e+00
1.443264323004737726e+01, 1.460111341271808172e+01, 8.824177844088879397e+00, 8.995816583899406638e+00
1.441477952708601862e+01, 1.458282697833075048e+01, 8.838345105306771643e+00, 9.011096808608812125e+00
1.439719816522256579e+01, 1.456425134263141707e+01, 8.854243094868964548e+00, 9.027144772028313113e+00
1.437981742115226069e+01, 1.454512205516228285e+01, 8.870405398340594161e+00, 9.043314646457330852e+00
1.435902394734820398e+01, 1.452729873486818057e+01, 8.886805972347081806e+00, 9.059586074152914392e+00
1.433864996753384524e+01, 1.450968387061534237e+01, 8.901502186845698716e+00, 9.075461202347971934e+00
1.431698743894515324e+01, 1.449186539753442915e+01, 8.916464586497868439e+00, 9.091657180393676541e+00
1.429945264092965651e+01, 1.447378698140498976e+01, 8.930993684450138304e+00, 9.107628801352429804e+00
1.428133843087637089e+01, 1.445629038458132776e+01, 8.947573676410955912e+00, 9.124518283685544517e+00
1.426350732340877059e+01, 1.443868736164506217e+01, 8.963980889765815974e+00, 9.141402004665838632e+00
1.424571451214131734e+01, 1.442132053376501410e+01, 8.980616684265118721e+00, 9.158499823836375953e+00
1.422612402042772750e+01, 1.440396726574234876e+01, 8.997417408507525138e+00, 9.175623710712764947e+00
1.420765282300776278e+01, 1.437919729491722265e+01, 9.013587760176367425e+00, 9.192498171085317082e+00
1.419059582688512400e+01, 1.436128987545905744e+01, 9.031005705029507169e+00, 9.209232689583229714e+00
1.416767847571467165e+01, 1.434276741295304269e+01, 9.048449839495122049e+00, 9.227046019903360374e+00
1.415042923586808854e+01, 1.432533557402694946e+01, 9.063871187424322073e+00, 9.243477024782825069e+00
1.413390380904019317e+01, 1.430730444308980331e+01, 9.081434247576053664e+00, 9.261554400515946028e+00
1.411738325944788208e+01, 1.428932215427170149e+01, 9.099526029110728942e+00, 9.279737384811115319e+00
1.410089628577408938e+01, 1.427151811061145814e+01, 9.117722559820753858e+00, 9.298130124341779990e+00
1.408137595326375191e+01, 1.425466557703036052e+01, 9.136055733340906926e+00, 9.316670262559691551e+00
1.406340901189559212e+01, 1.423801379168913961e+01, 9.153385095784978276e+00, 9.334679136198138494e+00
1.404722019907651642e+01, 1.421894700208883044e+01, 9.171343712232927103e+00, 9.353271010483414472e+00
1.402731190837768516e+01, 1.420224355682347017e+01, 9.190241391040022023e+00, 9.372484171399186437e+00
1.401099302715012485e+01, 1.418464742538332501e+01, 9.207909374293260285e+00, 9.390912746916454168e+00
1.399453672049822117e+01, 1.416792676277916030e+01, 9.226913634934090780e+00, 9.410393683236046414e+00
1.397742515064087776e+01, 1.415152610620972418e+01, 9.246032462571776023e+00, 9.429763775720299890e+00
1.395998638416180171e+01, 1.413521734653004458e+01, 9.265060967767125177e+00, 9.449182092051286119e+00
1.394408948172093332e+01, 1.411767216032944638e+01, 9.284132002057384980e+00, 9.468726706579246866e+00
1.392755420296503388e+01, 1.410118368873615680e+01, 9.303922322685220792e+00, 9.488814905473109462e+00
1.391151281045982735e+01, 1.408470781760816237e+01, 9.323583872629638947e+00, 9.508904381296506614e+00
1.389534233688362264e+01, 1.406525013383633649e+01, 9.343606298115648912e+00, 9.529107088954285487e+00
1.387824225133507028e+01, 1.404907651449213546e+01, 9.364063408438791924e+00, 9.549747646539591628e+00
1.385996879359829315e+01, 1.403287425602141703e+01, 9.384003029443073629e+00, 9.570348590509533793e+00
1.384443712465592036e+01, 1.401387069799335450e+01, 9.404006170639664930e+00, 9.590541647069366959e+00
1.382854589903106657e+01, 1.399779647149035888e+01, 9.424929107503968950e+00, 9.612251493248137990e+00
1.380641410854440210e+01, 1.398037333526284343e+01, 9.445808821287817736e+00, 9.633352747184499520e+00
1.379082387729120107e+01, 1.396413913905487370e+01, 9.465734872807029632e+00, 9.653487256530855376e+00
1.377401163390270789e+01, 1.394849212981210407e+01, 9.487031320617127506e+00, 9.675101818056772274e+00
1.375737855697721557e+01, 1.393290273223734133e+01, 9.508221621593193618e+00, 9.696585850104471049e+00
1.373847065023520031e+01, 1.391715807840613195e+01, 9.529668885925582700e+00, 9.718219952893873526e+00
1.372330386445651662e+01, 1.389875832143076373e+01, 9.550926157328389010e+00, 9.739745497452188872e+00
1.370036448836862597e+01, 1.388153044651090617e+01, 9.573180096999326594e+00, 9.762767788598468499e+00
1.368537580764209416e+01, 1.386391529931431066e+01, 9.594542924580848009e+00, 9.784099545469853609e+00
1.366975899370196679e+01, 1.384846833878341776e+01, 9.617165545184102271e+00, 9.807393645225204182e+00
1.365370927285115776e+01, 1.383322423738052365e+01, 9.639761626932862981e+00, 9.830265081874030031e+00
1.363741295114650320e+01, 1.381801872303251599e+01, 9.662517852388084805e+00, 9.853182101631022149e+00
1.362239810619189839e+01, 1.379983566365682179e+01, 9.685493844195390167e+00, 9.876189946262071473e+00
1.360560635909074101e+01, 1.378475321928416264e+01, 9.709021470427435574e+00, 9.900463552071855133e+00
1.359084694785669178e+01, 1.376876378982654003e+01, 9.732287881401390450e+00, 9.924035516990798556e+00
1.357276312486292014e+01, 1.375344559888914731e+01, 9.756055464627205964e+00, 9.948333819302845882e+00
1.355795051603537971e+01, 1.373796053442349319e+01, 9.779831670713866387e+00, 9.971987902053392361e+00
1.354201560502069768e+01, 1.371648816156882944e+01, 9.803999680809301509e+00, 9.996583439500719592e+00
1.352328601339893588e+01, 1.370091535605636324e+01, 9.828904497929336515e+00, 1.002297101664998813e+01
1.350622620184361722e+01, 1.368610251399223898e+01, 9.853484938703521934e+00, 1.004723022913603003e+01
1.349100252314107173e+01, 1.367129545928322720e+01, 9.878265000510763727e+00, 1.007195137420009345e+01
1.347302732618049959e+01, 1.365599681407946164e+01, 9.903305684535020248e+00, 1.009726840509572199e+01
1.345876384220240318e+01, 1.364000719466350020e+01, 9.928741615307163926e+00, 1.012233860884091463e+01
1.344450218227674121e+01, 1.362446903376443075e+01, 9.954329515884241530e+00, 1.014876602819159501e+01
1.343018670476576482e+01, 1.360923847899438144e+01, 9.980145664829491281e+00, 1.017525925177073987e+01
1.341589834785622593e+01, 1.359434264328409725e+01, 1.000618377642826928e+01, 1.020189624771345471e+01
1.340180224766950268e+01, 1.357821537214032581e+01, 1.003247650830491366e+01, 1.022859725688291554e+01
1.338719871486547142e+01, 1.356361621491536518e+01, 1.005913756224380862e+01, 1.025604546468128397e+01
1.337309698925758461e+01, 1.354632485929762353e+01, 1.008589666245413063e+01, 1.028317912171934800e+01
1.335691346980391003e+01, 1.353206350255556956e+01, 1.011314078995229693e+01, 1.031179279461163922e+01
1.334305009047461077e+01, 1.351603459569251164e+01, 1.014049587744842462e+01, 1.033907691923807981e+01
1.332913851025787366e+01, 1.350045571226756991e+01, 1.016810429023734308e+01, 1.036785062530669244e+01
1.331528857740991967e+01, 1.348406980705324010e+01, 1.019590455113358729e+01, 1.039680031407844218e+01
1.330095138520209197e+01, 1.346991367234980252e+01, 1.022414611283730679e+01, 1.042629128192564103e+01
1.328662487586278829e+01, 1.345573908997878476e+01, 1.025250372020773959e+01, 1.045486121839506133e+01
1.327178934087637074e+01, 1.344173994878612888e+01, 1.028111458991034333e+01, 1.048377732300770759e+01
1.325735253253835744e+01, 1.342771174526717992e+01, 1.031005258128692859e+01, 1.051279856299586868e+01
1.324210218900686442e+01, 1.341380193545387911e+01, 1.033923249108198839e+01, 1.054220369308119665e+01
1.322641180676046169e+01, 1.339986590048170356e+01, 1.036877284243753827e+01, 1.057177065850692443e+01
1.320891829675590046e+01, 1.338545876154554470e+01, 1.039876930905584906e+01, 1.060145514205476225e+01
1.319549858600980308e+01, 1.337012803146742002e+01, 1.042949998675505441e+01, 1.063135398784119445e+01
1.318031597527580345e+01, 1.335638452316178793e+01, 1.045981042959805052e+01, 1.066286273226914361e+01
1.316545366925892502e+01, 1.334268753200587199e+01, 1.049066733599556045e+01, 1.069347029725330600e+01
1.315199516400719659e+01, 1.332837955041289746e+01, 1.052171509509997982e+01, 1.072453542328153908e+01
1.313830410392735537e+01, 1.331439396352649140e+01, 1.055284302768751914e+01, 1.075642967938168404e+01
1.312478104180886262e+01, 1.330035647973676838e+01, 1.058429111853496529e+01, 1.078845221016615952e+01
1.310945384417942527e+01, 1.328683121205815709e+01, 1.061602413063297412e+01, 1.082084106424868075e+01
1.309414733631920669e+01, 1.327333051011862253e+01, 1.064849923783724606e+01, 1.085297772199263378e+01
1.307773455852228750e+01, 1.325955287581605901e+01, 1.068134254738487243e+01, 1.088540642318312557e+01
1.306424445562693748e+01, 1.324603899214760894e+01, 1.071495180485934817e+01, 1.091811114368899815e+01
1.305051652622562841e+01, 1.323248374337361710e+01, 1.074797956070729654e+01, 1.095142731490988552e+01
1.303515186055369846e+01, 1.321896843003437105e+01, 1.078136806414820725e+01, 1.098517348035405305e+01
1.301954459752145965e+01, 1.320558546912653064e+01, 1.081573276168085407e+01, 1.101888662468162394e+01
1.300389925839859018e+01, 1.319200668029653478e+01, 1.085052498755149841e+01, 1.105291545975582146e+01
1.299096568554663023e+01, 1.317798874802758746e+01, 1.088578254707712745e+01, 1.108734848949837648e+01
1.297804791051514073e+01, 1.316420605319692960e+01, 1.092030372145575079e+01, 1.112286257920486499e+01
1.296360834263449746e+01, 1.315110786430938639e+01, 1.095516104718871020e+01, 1.115856565132949818e+01
1.294846309171562737e+01, 1.313793410722668398e+01, 1.099096280494996591e+01, 1.119399850972006050e+01
1.293573132439697915e+01, 1.312363988159924588e+01, 1.102747968461296502e+01, 1.122974631796160061e+01
1.292274998117311924e+01, 1.310996240855935469e+01, 1.106330884812836679e+01, 1.126698373804214626e+01
1.291008327428694891e+01, 1.309481676526137583e+01, 1.109956215466504581e+01, 1.130417672441625143e+01
1.289388558837534227e+01, 1.308134143392381077e+01, 1.113617735151527910e+01, 1.134275944679139414e+01
1.288094475776904702e+01, 1.306800803717407611e+01, 1.117480198262844659e+01, 1.138004139833595119e+01
1.286836322652756870e+01, 1.305455363516805711e+01, 1.121214275984932662e+01, 1.141812553428317045e+01
1.285210376685613554e+01, 1.304117238604253792e+01, 1.124971777792493910e+01, 1.145665955187887519e+01
1.283971731168653641e+01, 1.302649716716830497e+01, 1.128964450840213019e+01, 1.149506999408525054e+01
1.282719482139910383e+01, 1.301164049386555455e+01, 1.132792634485573302e+01, 1.153539926829879647e+01
1.281227940307209501e+01, 1.299872965120757939e+01, 1.136674510775824842e+01, 1.157620442045544173e+01
1.279885004299288909e+01, 1.298613128538301531e+01, 1.140716023054118722e+01, 1.161561073359107787e+01
1.278633716413786736e+01, 1.297317617789657440e+01, 1.144711184630197387e+01, 1.165537750198887146e+01
1.277307190860557107e+01, 1.296061073133052410e+01, 1.148693798023777646e+01, 1.169595073553688813e+01
1.275765943556121407e+01, 1.294777929512761183e+01, 1.152758124112994764e+01, 1.173654665903218053e+01
1.274449693622018920e+01, 1.293527405337295200e+01, 1.157003088543847724e+01, 1.177753520665154774e+01
1.273212655923244441e+01, 1.292258725388018803e+01, 1.161145414355792127e+01, 1.181892827809350166e+01
1.271970428419571242e+01, 1.290988411922900880e+01, 1.165280523819041036e+01, 1.186091841892839227e+01
1.270347223845899975e+01, 1.289686894070961642e+01, 1.169458470923330928e+01, 1.190336282146003022e+01
1.269088917883817125e+01, 1.288445656219719559e+01, 1.173946191601416267e+01, 1.194617064634409331e+01
1.267866712390016382e+01, 1.287163122627417522e+01, 1.178220314126720503e+01, 1.198919807682568184e+01
1.266631603155073194e+01, 1.285908537959603670e+01, 1.182510343105584383e+01, 1.203307099761163101e+01
1.265334661068068201e+01, 1.284687185675412735e+01, 1.186851427070953591e+01, 1.207711486721138527e+01
1.263763809207775068e+01, 1.283425695481184192e+01, 1.191281663667586876e+01, 1.212123829046013057e+01
1.262477382265244330e+01, 1.282205170510008685e+01, 1.195972677264897222e+01, 1.216600871405246664e+01
1.261230515850334832e+01, 1.280989006055319734e+01, 1.200485751344291607e+01, 1.221105210690202370e+01
1.260052566748376357e+01, 1.279717010651941322e+01, 1.205012966140054687e+01, 1.225649387766600285e+01
1.258859956995975260e+01, 1.278483515263979875e+01, 1.209529261434107106e+01, 1.230293049723128718e+01
1.257555469359383693e+01, 1.277284067645736343e+01, 1.214100733372266738e+01, 1.234945776806063833e+01
1.256296520945902273e+01, 1.276086801786323122e+01, 1.218810787001579321e+01, 1.239607978067369309e+01
1.254798414112913640e+01, 1.274877626523545615e+01, 1.223528686819684275e+01, 1.244315698852681962e+01
1.253623567979634146e+01, 1.273627073261264186e+01, 1.228508054558839646e+01, 1.249076929217587306e+01
1.251941636399305224e+01, 1.272340200418658895e+01, 1.233244649022445749e+01, 1.253933421681656135e+01
1.250784214658110649e+01, 1.271096519466052932e+01, 1.238508213885342002e+01, 1.258864201020712414e+01
1.249510983769185124e+01, 1.269918969163334488e+01, 1.243322553835420941e+01, 1.263809457097010913e+01
1.248296972414090789e+01, 1.268736640727097509e+01, 1.248296972414090789e+01, 1.268736640727097509e+01
